element,model,search_item,rel_path,file,Group
Ta,Linear,-346.582565,./examples/Ta_Linear_JCP2014/JSON/GSF_112,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/GSF_112/GSF_112_relax_0.0.json,GSF_112
Ta,Linear,-346.582564,./examples/Ta_Linear_JCP2014/JSON/GSF_112,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/GSF_112/GSF_112_relax_0.5.json,GSF_112
Ta,Linear,-346.396186,./examples/Ta_Linear_JCP2014/JSON/GSF_112,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/GSF_112/GSF_112_relax_0.45.json,GSF_112
Ta,Linear,-346.393931,./examples/Ta_Linear_JCP2014/JSON/GSF_112,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/GSF_112/GSF_112_nonrelax_0.45.json,GSF_112
Ta,Linear,-346.367123,./examples/Ta_Linear_JCP2014/JSON/GSF_112,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/GSF_112/GSF_112_nonrelax_0.05.json,GSF_112
Ta,Linear,-346.361714,./examples/Ta_Linear_JCP2014/JSON/GSF_112,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/GSF_112/GSF_112_relax_0.05.json,GSF_112
Ta,Linear,-345.98566,./examples/Ta_Linear_JCP2014/JSON/GSF_112,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/GSF_112/GSF_112_relax_0.4.json,GSF_112
Ta,Linear,-345.928661,./examples/Ta_Linear_JCP2014/JSON/GSF_112,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/GSF_112/GSF_112_nonrelax_0.4.json,GSF_112
Ta,Linear,-345.836703,./examples/Ta_Linear_JCP2014/JSON/GSF_112,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/GSF_112/GSF_112_relax_0.1.json,GSF_112
Ta,Linear,-345.795524,./examples/Ta_Linear_JCP2014/JSON/GSF_112,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/GSF_112/GSF_112_nonrelax_0.1.json,GSF_112
Ta,Linear,-345.744506,./examples/Ta_Linear_JCP2014/JSON/Surface,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Surface/112_surface_nonrelax.json,Surface
Ta,Linear,-345.594794,./examples/Ta_Linear_JCP2014/JSON/GSF_112,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/GSF_112/GSF_112_relax_0.35.json,GSF_112
