element,model,search_item,rel_path,file,Group
WBe,PRB2019,-102.609,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/8084_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.606,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/8336_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.604,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/7826_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.601,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/5288_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.6,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/7326_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.598,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/3187_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.597,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/5325_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.597,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/3016_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.597,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/7837_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.597,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/8571_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.596,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/3003_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.596,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/4427_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.595,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/5744_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.591,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/7392_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.59,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/8034_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.589,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/3313_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.589,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/7817_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.587,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/5145_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.587,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/8790_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.586,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/6387_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.585,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/7406_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.582,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/3480_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.579,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/3727_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.579,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/8075_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.578,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/8617_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.574,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/8642_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.573,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/3419_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.573,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/6495_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.573,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/5117_gamma_surface.json,gamma_surface
WBe,PRB2019,-102.572,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/3797_gamma_surface.json,gamma_surface
