element,model,search_item,rel_path,file,Group
WBe,PRB2019,-70.1678,./examples/WBe_PRB2019/JSON/EOS_Data,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS_Data/15EOS_33.json,EOS_Data
WBe,PRB2019,-70.1238,./examples/WBe_PRB2019/JSON/EOS_Data,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS_Data/15EOS_34.json,EOS_Data
WBe,PRB2019,-70.0774,./examples/WBe_PRB2019/JSON/EOS_Data,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS_Data/15EOS_35.json,EOS_Data
WBe,PRB2019,-70.0284,./examples/WBe_PRB2019/JSON/EOS_Data,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS_Data/15EOS_36.json,EOS_Data
WBe,PRB2019,-69.9769,./examples/WBe_PRB2019/JSON/EOS_Data,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS_Data/15EOS_37.json,EOS_Data
WBe,PRB2019,-69.9229,./examples/WBe_PRB2019/JSON/EOS_Data,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS_Data/15EOS_38.json,EOS_Data
WBe,PRB2019,-69.8664,./examples/WBe_PRB2019/JSON/EOS_Data,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS_Data/15EOS_39.json,EOS_Data
WBe,PRB2019,-69.8072,./examples/WBe_PRB2019/JSON/EOS_Data,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS_Data/15EOS_40.json,EOS_Data
WBe,PRB2019,-69.7456,./examples/WBe_PRB2019/JSON/EOS_Data,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS_Data/15EOS_41.json,EOS_Data
WBe,PRB2019,-69.044834,./examples/WBe_PRB2019/JSON/EOS,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS/EOS_C36_44.json,EOS
WBe,PRB2019,-65.75675303,./examples/WBe_PRB2019/JSON/EOS,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS/EOS_C14_28.json,EOS
WBe,PRB2019,-65.73076666,./examples/WBe_PRB2019/JSON/EOS,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS/EOS_C14_27.json,EOS
WBe,PRB2019,-65.73009741,./examples/WBe_PRB2019/JSON/EOS,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS/EOS_C14_29.json,EOS
WBe,PRB2019,-65.65478163,./examples/WBe_PRB2019/JSON/ElasticDeform_Vol,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/ElasticDeform_Vol/Elastic_C14_284.json,ElasticDeform_Vol
WBe,PRB2019,-65.65415968,./examples/WBe_PRB2019/JSON/EOS,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS/EOS_C14_26.json,EOS
WBe,PRB2019,-65.65307227,./examples/WBe_PRB2019/JSON/ElasticDeform_Vol,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/ElasticDeform_Vol/Elastic_C14_155.json,ElasticDeform_Vol
WBe,PRB2019,-65.6476462,./examples/WBe_PRB2019/JSON/EOS,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS/EOS_C14_30.json,EOS
WBe,PRB2019,-65.54045712,./examples/WBe_PRB2019/JSON/ElasticDeform_Vol,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/ElasticDeform_Vol/Elastic_C14_110.json,ElasticDeform_Vol
WBe,PRB2019,-65.53052925,./examples/WBe_PRB2019/JSON/EOS,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS/EOS_C14_25.json,EOS
WBe,PRB2019,-65.50721432,./examples/WBe_PRB2019/JSON/EOS,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/EOS/EOS_C14_31.json,EOS
WBe,PRB2019,-65.46461328,./examples/WBe_PRB2019/JSON/ElasticDeform_Vol,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/ElasticDeform_Vol/Elastic_C14_134.json,ElasticDeform_Vol
WBe,PRB2019,-65.42002425,./examples/WBe_PRB2019/JSON/ElasticDeform_Vol,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/ElasticDeform_Vol/Elastic_C14_168.json,ElasticDeform_Vol
