element,model,search_item,rel_path,file,Group
WBe,PRB2019,-223.33878459,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_1062.json,DFT_MD_1000K
WBe,PRB2019,-223.33875251,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_957.json,DFT_MD_1000K
WBe,PRB2019,-223.3386623,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_954.json,DFT_MD_1000K
WBe,PRB2019,-223.3373735,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_958.json,DFT_MD_1000K
WBe,PRB2019,-223.33727773,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_953.json,DFT_MD_1000K
WBe,PRB2019,-223.33583649,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_952.json,DFT_MD_1000K
WBe,PRB2019,-223.33543454,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_942.json,DFT_MD_1000K
WBe,PRB2019,-223.3348994,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_959.json,DFT_MD_1000K
WBe,PRB2019,-223.33435306,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_951.json,DFT_MD_1000K
WBe,PRB2019,-223.33288802,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_943.json,DFT_MD_1000K
WBe,PRB2019,-223.3328818,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_950.json,DFT_MD_1000K
WBe,PRB2019,-223.33157732,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_949.json,DFT_MD_1000K
WBe,PRB2019,-223.33132938,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_960.json,DFT_MD_1000K
WBe,PRB2019,-223.33100319,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_944.json,DFT_MD_1000K
WBe,PRB2019,-223.33048994,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_948.json,DFT_MD_1000K
WBe,PRB2019,-223.3299678,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_945.json,DFT_MD_1000K
WBe,PRB2019,-223.32986625,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_947.json,DFT_MD_1000K
WBe,PRB2019,-223.32964257,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_946.json,DFT_MD_1000K
WBe,PRB2019,-223.32660992,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_961.json,DFT_MD_1000K
WBe,PRB2019,-223.32067444,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_962.json,DFT_MD_1000K
WBe,PRB2019,-223.3143905,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_1061.json,DFT_MD_1000K
WBe,PRB2019,-223.31365697,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_963.json,DFT_MD_1000K
WBe,PRB2019,-223.31162747,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_220.json,DFT_MD_1000K
WBe,PRB2019,-223.30739127,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_964.json,DFT_MD_1000K
WBe,PRB2019,-223.2956087,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_965.json,DFT_MD_1000K
WBe,PRB2019,-223.29378316,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_456.json,DFT_MD_1000K
WBe,PRB2019,-223.28866589,./examples/WBe_PRB2019/JSON/DFT_MD_1000K,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/DFT_MD_1000K/WBeL12_MD1000K_1060.json,DFT_MD_1000K
