element,model,search_item,rel_path,file,Group
Fe,Linear,-14.23960971,./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition/config_145.json,BCC-HCP-transition
Fe,Linear,-14.23662715,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_1266.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.23519589,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_788.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.23286104,./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition/config_163.json,BCC-HCP-transition
Fe,Linear,-14.22761502,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_1312.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.22284317,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_193.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.22090604,./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition/config_103.json,BCC-HCP-transition
Fe,Linear,-14.21939574,./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition/config_124.json,BCC-HCP-transition
Fe,Linear,-14.21822932,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_1324.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.2174527,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_790.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.21592379,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_1330.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.21590904,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_1079.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.21070379,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_487.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.20849761,./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition/config_164.json,BCC-HCP-transition
Fe,Linear,-14.20225402,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_379.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.19448701,./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition/config_104.json,BCC-HCP-transition
Fe,Linear,-14.18823722,./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition/config_165.json,BCC-HCP-transition
Fe,Linear,-14.18227833,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_1332.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.18076424,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_1381.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.18024379,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_1356.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.17823716,./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition/config_146.json,BCC-HCP-transition
Fe,Linear,-14.17602661,./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition/config_105.json,BCC-HCP-transition
Fe,Linear,-14.17278551,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_243.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.16720941,./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition/config_125.json,BCC-HCP-transition
Fe,Linear,-14.16683098,./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition/config_166.json,BCC-HCP-transition
Fe,Linear,-14.16303583,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_1131.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.16066781,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_1387.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.15998836,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_1295.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.1540393,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_145.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.14569027,./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/CCMC-bcc-hcp-elastic_Jun2020/config_1065.json,CCMC-bcc-hcp-elastic_Jun2020
Fe,Linear,-14.14425319,./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/BCC-HCP-transition/config_167.json,BCC-HCP-transition
