element,model,search_item,rel_path,file,Group
Fe,Linear,-433.77692423,./examples/Fe_Linear_NPJ2021/JSON/EOS_001_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_001_Jun2020/config_4_22.json,EOS_001_Jun2020
Fe,Linear,-433.77070867,./examples/Fe_Linear_NPJ2021/JSON/EOS_100,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_100/config_7_7.json,EOS_100
Fe,Linear,-433.77069625,./examples/Fe_Linear_NPJ2021/JSON/EOS_100,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_100/config_7_21.json,EOS_100
Fe,Linear,-433.77018546,./examples/Fe_Linear_NPJ2021/JSON/EOS_100,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_100/config_8_20.json,EOS_100
Fe,Linear,-433.77017175,./examples/Fe_Linear_NPJ2021/JSON/EOS_100,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_100/config_8_6.json,EOS_100
Fe,Linear,-433.76259217,./examples/Fe_Linear_NPJ2021/JSON/EOS_100,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_100/config_7_36.json,EOS_100
Fe,Linear,-433.76025014,./examples/Fe_Linear_NPJ2021/JSON/EOS_001_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_001_Jun2020/config_4_49.json,EOS_001_Jun2020
Fe,Linear,-433.75627376,./examples/Fe_Linear_NPJ2021/JSON/EOS_100,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_100/config_8_35.json,EOS_100
Fe,Linear,-433.73735794,./examples/Fe_Linear_NPJ2021/JSON/EOS_001_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_001_Jun2020/config_5_54.json,EOS_001_Jun2020
Fe,Linear,-433.73503648,./examples/Fe_Linear_NPJ2021/JSON/EOS_100,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_100/config_10_41.json,EOS_100
Fe,Linear,-433.73410004,./examples/Fe_Linear_NPJ2021/JSON/EOS_100,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_100/config_5_32.json,EOS_100
Fe,Linear,-433.72952563,./examples/Fe_Linear_NPJ2021/JSON/EOS_001_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_001_Jun2020/config_10_14.json,EOS_001_Jun2020
Fe,Linear,-433.72325495,./examples/Fe_Linear_NPJ2021/JSON/EOS_100,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_100/config_1_13.json,EOS_100
Fe,Linear,-433.72324905,./examples/Fe_Linear_NPJ2021/JSON/EOS_100,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_100/config_1_27.json,EOS_100
Fe,Linear,-433.71862734,./examples/Fe_Linear_NPJ2021/JSON/EOS_001_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_001_Jun2020/config_4_42.json,EOS_001_Jun2020
Fe,Linear,-433.71860725,./examples/Fe_Linear_NPJ2021/JSON/EOS_001_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_001_Jun2020/config_4_21.json,EOS_001_Jun2020
Fe,Linear,-433.70541062,./examples/Fe_Linear_NPJ2021/JSON/EOS_100,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_100/config_3_35.json,EOS_100
Fe,Linear,-433.6998834,./examples/Fe_Linear_NPJ2021/JSON/EOS_001_Jun2020,/home/cmmulle/FitSNAP/./examples/Fe_Linear_NPJ2021/JSON/EOS_001_Jun2020/config_4_50.json,EOS_001_Jun2020
