element,model,search_item,rel_path,file,Group
WBe,PRB2019,-101.007,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/5580_gamma_surface.json,gamma_surface
WBe,PRB2019,-101.005,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/8417_gamma_surface.json,gamma_surface
WBe,PRB2019,-101.005,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/4658_gamma_surface.json,gamma_surface
WBe,PRB2019,-101.004,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/4735_gamma_surface.json,gamma_surface
WBe,PRB2019,-101.003,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/7375_gamma_surface.json,gamma_surface
WBe,PRB2019,-101.003,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/6146_gamma_surface.json,gamma_surface
WBe,PRB2019,-101.003,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/4659_gamma_surface.json,gamma_surface
WBe,PRB2019,-101.003,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/8209_gamma_surface.json,gamma_surface
WBe,PRB2019,-101.0,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/7423_gamma_surface.json,gamma_surface
WBe,PRB2019,-100.998,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/4376_gamma_surface.json,gamma_surface
WBe,PRB2019,-100.996,./examples/WBe_PRB2019/JSON/gamma_surface,/home/cmmulle/FitSNAP/./examples/WBe_PRB2019/JSON/gamma_surface/6556_gamma_surface.json,gamma_surface
