element,model,search_item,rel_path,file,Group
Ta,Linear,-46.438916,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_57.json,Elastic_FCC
Ta,Linear,-46.438799,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_66.json,Elastic_FCC
Ta,Linear,-46.438768,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_99.json,Elastic_FCC
Ta,Linear,-46.438504,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_78.json,Elastic_FCC
Ta,Linear,-46.43839,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_41.json,Elastic_FCC
Ta,Linear,-46.438209,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_2.json,Elastic_FCC
Ta,Linear,-46.438046,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_70.json,Elastic_FCC
Ta,Linear,-46.437972,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_54.json,Elastic_FCC
Ta,Linear,-46.437936,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_97.json,Elastic_FCC
Ta,Linear,-46.43773,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_94.json,Elastic_FCC
Ta,Linear,-46.437689,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_3.json,Elastic_FCC
Ta,Linear,-46.437675,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_56.json,Elastic_FCC
Ta,Linear,-46.437214,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_7.json,Elastic_FCC
Ta,Linear,-46.437025,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_65.json,Elastic_FCC
Ta,Linear,-46.436994,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_12.json,Elastic_FCC
Ta,Linear,-46.436967,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_6.json,Elastic_FCC
