element,model,search_item,rel_path,file,Group
Ta,Linear,-88.352871,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_4.9.json,Volume_A15
Ta,Linear,-87.211997,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_5.9.json,Volume_A15
Ta,Linear,-84.982834,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_6.0.json,Volume_A15
Ta,Linear,-84.499231,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_4.8.json,Volume_A15
Ta,Linear,-82.604907,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_6.1.json,Volume_A15
Ta,Linear,-80.114217,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_6.2.json,Volume_A15
Ta,Linear,-79.438363,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_4.7.json,Volume_A15
Ta,Linear,-77.544107,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_6.3.json,Volume_A15
Ta,Linear,-74.923334,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_6.4.json,Volume_A15
Ta,Linear,-72.957807,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_4.6.json,Volume_A15
Ta,Linear,-72.277255,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_6.5.json,Volume_A15
Ta,Linear,-69.627817,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_6.6.json,Volume_A15
Ta,Linear,-66.990732,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_6.7.json,Volume_A15
Ta,Linear,-64.798066,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_4.5.json,Volume_A15
Ta,Linear,-64.38702,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_6.8.json,Volume_A15
Ta,Linear,-61.825173,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_6.9.json,Volume_A15
Ta,Linear,-54.658744,./examples/Ta_Linear_JCP2014/JSON/Volume_A15,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Volume_A15/A15_4.4.json,Volume_A15
Ta,Linear,-46.449806,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_47.json,Elastic_FCC
Ta,Linear,-46.446416,./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC,/home/cmmulle/FitSNAP/./examples/Ta_Linear_JCP2014/JSON/Elastic_FCC/FCC_deformed_10.json,Elastic_FCC
